X,Y,Tm,P,tree_genus,BURNCLAS
-120.419844047979,49.6530746583816,18.7,25.2,Pinu,4.0
-121.047721861009,49.777482986037,21.7,25.0,Pseu,4.0
-118.504209523196,50.5311832388288,16.5,37.2,Abie,4.0
-121.66080443168,49.9486765958476,23.9,0.0,Abie,4.0
-121.925466968805,49.9510212258652,23.9,0.0,Pseu,4.0
-122.003353257024,50.0034909916551,23.9,0.0,Pseu,4.0
-124.068414792425,51.4326107724046,7.0,59.4,Pinu,4.0
-120.329465868488,50.4709873184357,13.3,60.8,Pseu,4.0
-121.583006993018,50.2985960009371,23.9,0.0,Pseu,4.0
-121.665920002542,50.3884199979877,4.6,23.3,Pseu,4.0
-121.8047102415,50.3917212348815,24.0,10.2,Pinu,4.0
-122.718034994409,50.3099949969686,9.3,19.1,Pseu,4.0
-121.118531002743,50.7881345006574,19.6,10.0,Popu,4.0
-117.807623236614,51.8335713796601,14.3,96.6,Pseu,4.0
-123.551124088628,50.326815090131,17.0,56.7,Pseu,4.0
-118.384791999615,51.9301930024614,16.8,53.3,Pseu,4.0
-118.609076269941,51.9932877574395,16.8,53.3,Abie,4.0
-121.978210851956,50.7875504290767,10.6,9.0,Pseu,4.0
-122.652952330902,50.6206345045113,16.3,31.4,Pseu,4.0
-126.130869850737,49.9923171650598,17.8,23.8,Tsug,4.0
-119.403329455042,52.1835494304503,18.4,52.0,Abie,4.0
-122.00426999797,52.1139800011434,4.5,22.6,Popu,4.0
-119.142985226136,52.3760788638359,13.4,74.0,Abie,4.0
-122.307515995395,51.5851130041887,16.9,62.4,Pseu,4.0
-126.884861535252,50.3534745313609,17.6,75.9,Pseu,4.0
-119.141561003653,52.7098449974332,15.5,55.0,Abie,4.0
-123.183414550493,52.0157491454078,3.5,11.7,Pinu,4.0
-121.052210411033,52.7110107370786,17.1,45.7,Abie,4.0
-123.398520006382,52.1023700045051,3.5,11.7,Pseu,4.0
-124.784690005103,51.9594799983645,16.6,13.7,Pinu,4.0
-123.232369995007,52.0632300032616,3.5,11.7,Pseu,4.0
-122.342939997852,52.3629399967719,21.0,8.0,Pseu,4.0
-123.279739997266,52.0905199989066,3.5,11.7,Pseu,4.0
-120.916534006724,53.1684710020636,17.1,103.0,Abie,4.0
-124.010732727778,53.5345570544046,17.3,17.6,Pinu,4.0
-124.569171999948,52.2308779997005,17.3,22.4,Pinu,4.0
-122.747836188693,52.8418064775506,7.3,22.3,Pinu,4.0
-122.964726002808,52.7186289991031,17.1,34.7,Pinu,4.0
-120.905439383134,53.4119139925192,17.1,103.0,Abie,4.0
-120.498492411266,53.63356083842,17.1,103.0,Pice,4.0
-124.242209244329,52.7130566829052,17.3,22.4,Pinu,4.0
-121.441638704705,53.5615555176593,14.9,93.5,Abie,4.0
-125.267752006721,52.455810997398,13.7,39.6,Pinu,4.0
-125.476832034556,52.9812995518654,15.5,17.2,Pinu,4.0
-123.800187823965,54.1669376428147,17.3,17.6,Pinu,4.0
-123.801390004038,54.2254300000105,11.6,21.4,Pinu,4.0
-122.882778174995,54.6080255849181,18.9,23.3,Pinu,4.0
-124.838920001363,54.2795299961691,7.2,49.0,Pinu,4.0
-124.554549995215,53.9287899963073,6.1,53.6,Pinu,4.0
-122.301024992236,55.3161690007842,16.3,7.1,Abie,4.0
-122.962367715921,55.3508862730942,17.8,8.1,Abie,4.0
-123.086082660024,55.4603630541079,17.8,8.1,Pice,4.0
-124.308994294904,55.199098589167,16.6,9.0,Pinu,4.0
-120.837040994323,56.1612849956496,18.1,52.8,Popu,4.0
-122.570239997411,56.1652100016567,11.7,33.0,Pice,4.0
-121.111612004989,56.6431340046409,14.2,9.2,Popu,4.0
-121.785970003207,56.5343200027423,9.8,10.2,Popu,4.0
-122.078840000961,56.5303899978649,9.8,10.2,Popu,4.0
-127.773965995719,55.5038860033705,9.9,28.5,Popu,4.0
-122.859295477545,56.3541453788827,13.4,11.2,Abie,4.0
-120.775169993421,57.6046700041818,9.7,12.6,Pice,4.0
-120.284717001105,59.751740381462,19.7,21.8,Pice,4.0
-121.152179993145,59.3574300037464,19.3,123.6,Pice,4.0
-121.977459999533,59.1890400030133,10.1,22.0,Pice,4.0
-94.8725207,50.1689367999891,-0.1,32.2,Popu,4.0
-91.7705675,50.5285629999897,11.1,76.5,Pice,4.0
-91.7760036,50.7345743999901,5.1,54.6,Pice,4.0
-94.0565054,50.9085373999904,15.3,120.2,Pice,4.0
-92.6002093,51.2037358999909,11.7,44.3,Pice,4.0
-92.6856072,52.4105073999927,14.7,46.2,Pice,4.0
-135.97688901424,61.8676909382359,15.9,29.9,Pice,4.0
-135.431652015658,63.8299645046874,16.3,59.1,Pice,4.0
-134.936452478024,65.2996324901634,13.7,40.8,Pice,4.0
-136.627860988999,66.5777339999171,11.4,35.6,Pice,4.0
-136.940290074899,66.5316406979427,11.4,35.6,Pice,4.0
-75.9125658001181,45.4773852001838,4.8,64.5,Quer,4.0
-76.4274880984318,45.7025797795651,4.3,97.4,Pinu,4.0
-69.4641116627682,47.8328078059203,17.5,38.1,Pice,4.0
-72.1402951551799,49.0418929578354,11.3,57.6,Genh,4.0
-71.9759456268356,50.0629857642922,15.6,108.3,Pice,4.0
-68.1151477627158,49.335825411764,15.4,38.7,Pice,4.0
-76.9753795585899,51.5310216639356,15.3,115.9,Genc,4.0
-76.4520098801456,51.6164933724087,14.8,93.9,Pice,4.0
-73.8851738523073,51.2201463055635,16.1,97.5,Pinu,4.0
-76.6650198926401,52.0242296457633,13.8,66.8,Pice,4.0
-72.5692162379559,51.3479844287167,15.3,33.5,Genc,4.0
-67.6257938106533,51.0757130582863,14.9,70.4,Pice,4.0
-68.1733552438456,51.6602832087414,15.4,38.7,Pice,4.0
-64.2348064734069,51.3347791918708,12.9,90.9,Pice,4.0
-67.027178016655,52.1288526247165,14.5,48.8,Pice,4.0
-72.9765905653514,53.669608927338,13.9,16.4,Pice,4.0
-60.1797488523208,50.2239140000723,14.8,91.7,Pice,4.0
-63.4658889073509,51.4353291196535,16.4,69.6,Pice,4.0
-63.4131432511597,51.4871852864191,16.4,69.6,Pice,4.0
-68.4522546638413,58.0545018012411,10.7,61.1,Pice,4.0
-114.978320293017,62.8216474595022,13.7,61.8,Popu,4.0
-119.132375468021,61.1879787248781,19.1,53.8,Pice,4.0
-113.383264970829,62.7971309319108,14.1,12.5,Pinu,4.0
-117.256451852293,64.1366841651599,14.6,5.8,Pice,4.0
-116.924336069109,60.6674076806607,18.8,53.8,Pinu,4.0
-119.050254047162,61.3756848105011,15.6,48.4,Betu,4.0
-111.547077826336,62.5090034118395,17.0,6.8,Pice,4.0
-114.856345337764,62.8250901048337,18.1,14.6,Pinu,4.0
-113.869013898709,63.1130259208766,18.3,9.2,Pice,4.0
-108.397104182112,61.5868153170036,12.4,15.4,Pice,4.0
-112.41905918821,61.7934297521662,8.4,12.0,Pice,4.0
-107.952767871671,62.6899550160338,17.0,21.9,Pice,4.0
-121.247602786526,60.8310812648601,15.7,45.5,Popu,4.0
-120.993194383762,61.322719947055,16.8,37.8,Pice,4.0
-122.741800481131,61.1137508215645,18.7,155.7,Pice,4.0
-114.251734254858,62.6761741047342,14.3,5.0,Pice,4.0
-133.380119999999,66.1047600000033,12.5,69.6,Pice,4.0
-134.791845338916,67.2974532476205,15.6,71.0,Pice,4.0
-100.589512539355,50.7899825434055,9.8,89.4,Popu,4.0
-118.072949081347,53.0877766463308,8.1,5.3,Abie,4.0
-113.860670028678,49.1051028138236,4.5,58.8,Popu,4.0
-103.365803432559,55.9349425642474,15.8,70.0,Pice,4.0
-103.558997405209,56.3685686973485,16.4,75.1,Pice,4.0
-108.757042159517,56.6619881257659,17.8,51.1,Pice,4.0
-106.755371599105,57.4686564002104,15.7,27.3,Pice,4.0
-103.53420559892,58.2234128997716,17.5,57.9,Pice,4.0
-111.001438487073,55.0951583302757,16.3,27.4,Pice,4.0
-115.816220546016,54.5253426586806,9.1,44.4,Popu,4.0
-119.017928105028,53.8690552989053,12.9,37.2,Pinu,4.0
-110.873816816362,55.8214176980039,8.0,81.3,Popu,4.0
-110.589416576955,56.0056168098909,0.7,23.0,Popu,4.0
-115.73336429924,55.3665993048888,8.4,21.2,Popu,4.0
-117.08762870274,55.3081566717863,9.3,18.3,Popu,4.0
-117.166469574519,55.3734798433283,3.7,5.2,Popu,4.0
-114.047058472645,56.127576060379,18.4,48.8,Pice,4.0
-114.39378250076,56.2182522582313,14.9,51.0,Pice,4.0
-116.920656049169,55.9084897225779,10.7,43.5,Popu,4.0
-110.732695917693,55.9281189932377,0.7,23.0,Popu,4.0
-119.253061590176,55.8643252498874,8.6,11.1,Popu,4.0
-119.103627175355,56.1363933612919,13.9,23.3,Popu,4.0
-114.696951105866,57.1718679146393,14.9,51.0,Pice,4.0
-119.226949691831,56.5069522857109,8.9,12.1,Lari,4.0
-114.590219636749,57.8421967970695,19.0,38.8,Pinu,4.0
-114.329935999454,58.1060549998744,8.9,10.4,Popu,4.0
-114.545089741625,58.4184345595506,8.4,11.8,Popu,4.0
-114.477187063554,59.098296126489,16.1,6.8,Pinu,4.0
-117.700785166628,58.6087045773881,15.0,42.6,Pice,4.0
-116.733007239505,58.5642346316374,19.2,69.5,Pice,4.0
-118.756290998048,58.7095623650813,8.1,25.5,Popu,4.0
-117.895924515386,59.8915722694021,15.1,5.0,Pice,4.0
-118.61937246079,59.8904381978989,19.1,53.8,Pinu,4.0
-119.206337926639,59.9392024700647,19.1,53.8,Pice,4.0
-117.1729089098,59.2988150466632,15.8,18.1,Pice,4.0
-96.0821918783247,49.395045943006,11.5,50.4,Popu,4.0
-97.5561816601738,51.4334160000384,10.6,79.4,Popu,4.0
-98.9177648312323,51.5011831430705,10.8,97.1,Popu,4.0
-97.4149435882183,51.7085479741935,10.6,79.4,Popu,4.0
-97.4703418308513,51.4711388602952,10.6,79.4,Popu,4.0
-99.5141983344922,51.7884995358744,10.8,97.1,Popu,4.0
-99.7031681103711,51.8628099253335,-0.3,34.5,Popu,4.0
-99.5564732089183,51.9448179879314,10.1,92.0,Popu,4.0
-95.575423997085,52.8939551235234,16.9,99.4,Pice,4.0
-100.877774725559,52.7609597491033,10.1,46.1,Popu,4.0
-101.449536792695,52.8739757784234,10.1,46.1,Popu,4.0
-98.585842327579,51.7344871833728,10.6,79.4,Popu,4.0
-99.8781185284652,53.3942381848534,17.2,61.3,Pinu,4.0
-94.1606310101558,53.794142359593,14.4,40.8,Pice,4.0
-97.5675151059179,53.9363110391446,16.1,21.4,Pinu,4.0
-97.190417187298,54.0292848469523,8.7,32.1,Pice,4.0
-94.9621700869646,54.2447267150287,7.6,27.0,Pice,4.0
-93.7221867988928,54.794178700336,14.4,40.8,Pice,4.0
-100.281828413327,55.1064991513013,18.3,40.8,Pice,4.0
-95.7932731073962,55.6087771816177,17.2,24.6,Pice,4.0
-101.342642198713,56.8314318997761,15.3,49.6,Pice,4.0
-99.4144548234621,55.5817765909052,15.0,131.8,Pinu,4.0
-100.532897325633,55.9324068128756,16.7,43.0,Pice,4.0
-96.4213921485295,56.1668647052917,17.2,24.6,Pinu,4.0
-101.752976735117,56.3196542806815,16.7,43.0,Pice,4.0
-97.7830715608356,56.5832371496371,15.0,131.8,Pice,4.0
-101.099099793374,57.0331611623724,17.1,48.3,Pice,4.0
-101.44213245836,57.145100807947,17.1,48.3,Pice,4.0
-94.5924183287164,57.8326907750419,12.7,23.6,Pice,4.0
-100.517801641653,58.5197940716631,15.6,22.5,Pice,4.0
-113.653574046153,60.8018341518394,14.8,40.2,Pice,4.0
-107.414515931688,62.1987832231774,12.4,15.4,Pice,4.0
-117.020169961194,60.796081736598,19.1,53.8,Betu,4.0
-117.500252607387,61.1016882980023,15.6,48.4,Pinu,4.0
-121.265527182834,61.2970972742857,16.8,37.8,Pice,4.0
-116.819759999998,60.7381400000003,18.8,53.8,Pinu,4.0
-116.231220999991,58.4132550001161,18.5,8.8,Popu,4.0
-114.368329270677,54.9005111956854,18.4,48.8,Popu,4.0
-118.086992094382,59.3958296809233,19.1,62.4,Pice,4.0
-117.42073908459,58.9076193606471,15.8,18.1,Pice,4.0
-115.435003408587,55.3359759017943,8.0,31.2,Popu,4.0
-115.115745891749,52.2770307288258,1.0,10.5,Popu,4.0
-115.764896049953,53.361719400825,9.5,44.4,Pice,4.0
-114.817640825371,51.1548045086375,5.8,10.8,Popu,4.0
-113.817583399343,57.4115402999923,16.2,53.8,Pice,4.0
-117.948121223424,59.2356461474215,19.1,62.4,Pice,4.0
-112.280269245232,55.5600604660846,8.6,46.7,Popu,4.0
-114.561995218684,52.693235582796,7.7,58.7,Popu,4.0
-111.951937385483,55.2518892132622,19.0,60.1,Pice,4.0
-115.191569852889,53.7043726037853,3.2,40.9,Popu,4.0
-110.641337689615,56.1853331090159,17.0,33.6,Pice,4.0
-112.474809330045,57.5640043760209,18.5,26.1,Pice,4.0
-114.311840840947,56.3780004935096,18.6,72.3,Pinu,4.0
-116.572789955121,52.6901902211862,13.9,43.3,Pinu,4.0
-115.775989238095,59.3984246347136,17.2,57.3,Pice,4.0
-119.747851704534,58.3855496718182,15.4,6.0,Pice,4.0
-110.167411834491,59.2770998884633,19.0,89.2,Pinu,4.0
-116.48617363059,59.70880317671,19.7,45.6,Pice,4.0
-118.812442779279,56.3364505753163,8.8,24.7,Popu,4.0
-118.716013574833,58.7085654044711,8.1,25.5,Popu,4.0
-115.494417600253,55.9612163194032,8.3,35.6,Popu,4.0
-113.307368336659,54.9547476368359,6.4,14.6,Popu,4.0
-112.92501155261,57.925115832781,19.0,38.8,Pice,4.0
-119.632948013228,56.8951892111458,8.7,11.0,Pice,4.0
-115.80756881302,59.5927412069104,15.5,48.4,Pice,4.0
-112.620670787607,54.8666276736598,9.6,32.0,Popu,4.0
-116.574848002765,56.7522674690671,14.2,42.4,Pice,4.0
-113.713188817312,55.9586122903189,2.8,55.9,Popu,4.0
-113.735984602751,57.7947291540743,16.1,6.8,Pice,4.0
-110.558440998231,56.9628179993948,19.0,60.3,Pinu,4.0
-111.527808185274,54.9453279430661,13.3,122.8,Popu,4.0
-110.786334743258,56.0432955828209,17.0,33.6,Pice,4.0
-115.086921817797,56.8442702177824,18.6,72.3,Pice,4.0
-115.581729804723,54.1009943334369,9.5,44.4,Popu,4.0
-112.562164487128,56.4024934427094,19.0,55.7,Pice,4.0
-115.364012271415,54.0806482423521,9.5,44.4,Popu,4.0
-118.714327589429,58.4365160860225,15.0,42.6,Pice,4.0
-113.775832998982,57.904976000533,8.4,11.8,Pice,4.0
-118.882800425931,58.8758685946991,15.0,42.6,Pice,4.0
-112.619365165252,56.4371376146736,19.0,55.7,Pice,4.0
-117.423271089833,56.2486763297296,8.4,8.8,Popu,4.0
-118.380632035235,58.172715716294,15.0,42.6,Pice,4.0
-117.09081128231,55.3293587450391,17.1,12.1,Popu,4.0
-114.000663591142,54.6779520272482,8.0,39.6,Popu,4.0
-113.87250320061,56.9222443087429,16.5,20.2,Pice,4.0
-115.11859693817,57.8709525996257,20.5,37.4,Pice,4.0
-117.110433579343,59.3929653164132,15.0,42.6,Pice,4.0
-111.291043316433,59.720503531259,15.6,98.2,Pinu,4.0
-112.47204640266,55.0829984623848,7.7,23.9,Popu,4.0
-112.800426792836,57.823686411419,19.0,38.8,Pinu,4.0
-117.81612099966,59.121133999758,15.8,18.1,Popu,4.0
-112.466010803499,55.6420012158791,5.1,10.9,Popu,4.0
-119.337572549153,59.6729821710571,19.1,62.4,Pice,4.0
-111.223499126621,54.5625912870217,6.5,25.4,Popu,4.0
-118.29051978886,59.8178585056749,19.1,53.8,Pice,4.0
-115.241575999889,57.4690850001908,9.8,43.6,Popu,4.0
-113.526213560734,56.4195418138107,14.9,51.0,Pice,4.0
-118.68495203491,58.6983922223978,8.1,25.5,Popu,4.0
-116.44865000281,57.4133675271676,19.7,45.6,Popu,4.0
-116.719155909431,57.9039635107908,17.5,2.7,Lari,4.0
-115.095888068739,57.4830141674027,18.6,72.3,Pice,4.0
-111.363378851856,55.3657098477626,6.5,25.4,Pice,4.0
-113.350823103167,55.9286428607744,18.3,84.6,Pice,4.0
-119.527711412621,58.4875071423061,8.7,11.0,Pice,4.0
-111.845353862401,54.6183880958927,7.5,62.6,Popu,4.0
-116.621218259293,59.917297382005,13.5,5.0,Betu,4.0
-113.854106182278,56.1476260564855,8.0,31.2,Lari,4.0
-112.556376457875,57.1859367325732,20.6,38.9,Pice,4.0
-112.805304330919,55.5539593439053,15.8,23.1,Pice,4.0
-111.899893629947,54.6373906299842,2.3,52.3,Popu,4.0
-113.571393770442,54.8504832747011,8.7,41.4,Popu,4.0
-117.219280545295,55.1768055930386,11.2,41.8,Popu,4.0
-118.101753234449,55.5520114902483,2.3,5.2,Popu,4.0
-115.637499997373,56.5421049673911,14.9,51.0,Pice,4.0
-116.494097728311,58.2301090365556,17.5,2.7,Pice,4.0
-110.39990192807,56.3047254063934,8.0,81.3,Pice,4.0
-113.12443392622,56.2061015235958,17.4,63.7,Pice,4.0
-115.794997020227,55.3348500064018,2.5,31.4,Popu,4.0
-116.970023698788,59.352450566157,19.1,62.4,Pice,4.0
-112.440233510431,55.0840207747985,7.7,23.9,Popu,4.0
-112.440978603595,57.8254665978859,18.5,26.1,Pinu,4.0
-114.935073852751,51.1481227862329,3.2,43.7,Popu,4.0
-110.882691713021,54.9875722374195,8.8,66.7,Popu,4.0
-117.42545910161,56.7037344482035,15.8,9.5,Popu,4.0
-112.543671819209,57.4332255794291,18.5,26.1,Pinu,4.0
-114.487267602827,57.7309320874382,19.0,38.8,Pice,4.0
-115.696879830031,58.1778174448117,18.5,8.8,Popu,4.0
-116.52176500081,58.3977470012605,9.2,31.0,Popu,4.0
-115.210759956456,58.1261399942308,20.5,37.4,Popu,4.0
-118.355131605635,58.1817835098332,15.0,42.6,Pice,4.0
-119.888300000298,59.7255750002977,19.7,21.8,Pice,4.0
-116.571904509149,59.6410840444086,19.1,62.4,Pinu,4.0
-113.938176905109,54.5642716837375,8.0,39.6,Popu,4.0
-112.5912644263,57.2258897480621,20.6,38.9,Pice,4.0
-121.152628007609,58.1611240032595,12.7,24.0,Pice,4.0
-118.792270999346,51.9473640040109,16.8,53.3,Abie,4.0
-122.120439996646,52.2658599977464,4.5,22.6,Pseu,4.0
-125.667229007192,53.9334259978295,2.5,18.8,Pinu,4.0
-119.964838035178,50.9754886596984,19.8,46.6,Pinu,4.0
-121.300682391871,50.5756039401147,10.7,0.0,Popu,4.0
-120.528947715332,54.5244436582227,15.7,125.4,Pinu,4.0
-121.991359405064,50.0228701826933,23.9,0.0,Cham,4.0
-124.5253900072,52.1624030019405,17.3,22.4,Pinu,4.0
-121.117557392055,50.2711426568989,8.1,13.2,Pseu,4.0
-122.934120005646,53.9525499972059,11.4,35.0,Pinu,4.0
-123.08450000647,53.8856500039212,11.5,35.1,Pinu,4.0
-123.971369997683,52.1407299975114,9.5,65.9,Pseu,4.0
-119.869318008604,50.3710422556706,7.1,56.4,Pseu,4.0
-123.03739000716,49.714740996055,20.1,12.9,Tsug,4.0
-121.29745999133,58.9890700006345,17.4,19.0,Pice,4.0
-121.445339969137,56.2153237319988,9.8,10.2,Popu,4.0
-122.57588699363,50.4746289965101,15.2,44.0,Pseu,4.0
-124.612017706519,54.0221927576549,18.7,33.8,Pinu,4.0
-118.956553427541,52.9496262747353,15.5,55.0,Abie,4.0
-122.924440999264,54.1310189997202,11.5,35.1,Pinu,4.0
-125.885304783995,53.9718898850586,9.0,54.5,Pinu,4.0
-120.863840102793,51.1267909995527,15.3,42.6,Pseu,4.0
-116.810723863488,51.2142879257274,19.6,25.2,Abie,4.0
-122.468030006683,59.1138900027868,19.3,123.6,Pice,4.0
-121.95333289729,50.6438999130724,23.7,11.6,Lari,4.0
-119.443596003218,50.0967340037774,4.6,35.2,Pseu,4.0
-123.70474399645,54.5098270041153,16.6,9.0,Pinu,4.0
-123.168500003646,54.4629099970853,17.4,12.2,Pinu,4.0
-123.995538990511,54.3758899403115,18.7,33.8,Pinu,4.0
-127.750512040936,57.1458952919756,14.7,30.0,Abie,4.0
-121.652841001652,51.5788219966902,14.8,17.4,Pinu,4.0
-120.757957453417,50.739145280018,4.4,49.9,Pinu,4.0
-121.575351996024,50.028825995664,23.9,0.0,Pseu,4.0
-121.037363881657,50.252297031787,20.8,6.2,Pseu,4.0
-124.371926007133,51.7593310028682,16.6,13.7,Pinu,4.0
-121.669329993163,55.8438899958373,3.8,29.6,Popu,4.0
-119.304889398111,49.6558611430982,-0.3,28.8,Pinu,4.0
-120.698760993092,50.7720508600278,18.2,35.6,Pinu,4.0
-120.7469028031,50.7914897713859,17.5,48.6,Pseu,4.0
-125.631759996497,52.8803099989738,15.5,17.2,Pinu,4.0
-116.32387299329,49.6001400002866,21.5,6.2,Cham,4.0
-124.842552993961,49.461154997633,13.9,36.6,Pseu,4.0
-120.524480006006,51.5099410000485,10.1,39.0,Abie,4.0
-120.001179003454,59.6343600025069,19.7,21.8,Pice,4.0
-118.076835003011,49.4854830028657,20.4,23.8,Pseu,4.0
-119.731409934474,49.0192343482129,25.2,24.9,Pseu,4.0
-116.148059576504,49.7795790938038,19.8,43.4,Lari,4.0
-119.695713596884,50.8061863065836,-4.7,0.5,Pseu,4.0
-121.890932078916,50.74247169246,10.6,9.0,Pseu,4.0
-119.966021786518,51.6646776585093,9.5,41.7,Pseu,4.0
-120.361034098751,50.761036005799,23.4,26.7,Pseu,4.0
-121.577348998349,51.1906769984325,4.6,22.5,Pinu,4.0
-117.024373555835,49.2643431163168,19.9,66.8,Abie,4.0
-116.579334278948,51.121060097946,16.7,50.8,Abie,4.0
-121.191800007527,59.2379899985409,10.4,37.8,Pice,4.0
-121.67420768644,50.8202991512904,16.3,29.6,Pseu,4.0
-126.925820003941,54.3899459989528,18.4,11.1,Pinu,4.0
-120.690567994876,55.7622569979048,18.1,52.8,Popu,4.0
-116.596507998641,49.0873580043748,8.6,43.0,Pseu,4.0
-123.539800001849,50.5720809981218,13.6,65.6,Abie,4.0
-121.226693483779,56.3531661443359,14.2,9.2,Popu,4.0
-116.051176085518,50.1359849628198,21.2,19.2,Pseu,4.0
-119.331471103728,50.1901529978502,17.3,29.8,Pseu,4.0
-119.598657368761,49.6166738351402,22.2,13.6,Pseu,4.0
-119.445816038952,49.1754322009209,11.0,14.8,Pseu,4.0
-121.956342002193,56.0384550001414,9.6,4.5,Popu,4.0
-124.419179995754,52.6960100026622,17.3,22.4,Pinu,4.0
-118.698950000814,49.2156899997157,21.2,24.6,Pseu,4.0
-122.307932997385,59.1614959994889,15.7,129.6,Pice,4.0
-123.047948244548,56.1237039892476,16.3,7.1,Abie,4.0
-123.395736999715,50.1868550002846,11.8,35.7,Pseu,4.0
-123.078500002209,51.9455099982194,7.5,18.4,Pseu,4.0
-121.410349856169,53.7843112372677,15.7,125.4,Abie,4.0
-122.153449998864,52.1252800027817,4.5,22.6,Pseu,4.0
-122.279350002552,54.2804799972194,13.0,24.9,Pice,4.0
-123.947609916914,52.1451422437942,3.5,11.7,Pinu,4.0
-120.915461801278,59.6103947443807,19.3,123.6,Pice,4.0
-121.3293252262,50.7185194973628,24.9,29.8,Popu,4.0
-120.851538232432,50.0541287229664,8.1,13.2,Pseu,4.0
-120.288812142247,51.7993188650394,9.5,41.7,Abie,4.0
-121.108714992391,55.6737239969687,17.7,29.0,Popu,4.0
-118.426949145056,49.5217087332283,22.5,3.8,Pinu,4.0
-123.143320004526,51.9865200044877,3.5,11.7,Pseu,4.0
-121.586680936049,50.2457104213931,-2.1,48.5,Pseu,4.0
-125.627890004541,56.4208100000753,14.1,18.9,Abie,4.0
-120.650939999653,59.1164600038745,19.3,123.6,Pice,4.0
-121.757095007297,56.5394270005692,9.8,10.2,Popu,4.0
-121.071764004233,55.8343899964226,16.2,50.2,Popu,4.0
-118.843868253094,51.0791149158246,8.7,99.3,Tsug,4.0
-116.910356393319,50.0314870610742,15.4,53.5,Pseu,4.0
-119.61545200287,49.4849249959111,17.4,45.0,Pinu,4.0
-123.123910000443,51.9198299994055,9.5,65.9,Pseu,4.0
-123.065769993094,51.8804899959196,12.3,87.8,Pseu,4.0
-116.848496998429,49.3392879968025,20.5,47.8,Abie,4.0
-122.509290005489,51.9398599968433,7.5,18.4,Popu,4.0
-126.059183994022,49.7645360037245,19.5,59.2,Thuj,4.0
-119.408996575729,50.2967395791677,8.8,50.4,Pseu,4.0
-123.552149784149,52.0661105939385,11.1,5.3,Pseu,4.0
-123.528051999317,50.5387709988774,17.5,13.1,Abie,4.0
-123.420939994392,54.4020999956226,12.8,7.6,Pinu,4.0
-123.709227076053,52.831871708814,17.2,7.7,Pinu,4.0
-122.73151376265,53.8947547554234,18.9,23.3,Betu,4.0
-122.971389117783,55.0043365918344,17.4,12.2,Pinu,4.0
-120.270060005675,59.7913699958447,19.7,21.8,Pice,4.0
-119.720120386939,49.0504234710867,17.3,7.6,Pseu,4.0
-121.310490395455,50.7112114605678,10.7,0.0,Pinu,4.0
-120.353073001366,54.9211020025972,17.5,52.4,Pinu,4.0
-116.758270851709,49.207952337551,20.5,47.8,Abie,4.0
-120.685981007144,57.6490400014567,9.7,12.6,Pice,4.0
-116.449609997054,49.3400389975051,21.3,39.9,Pseu,4.0
-118.758681290253,49.6844086162929,21.2,24.6,Pseu,4.0
-119.216706115642,49.8734641182163,14.3,30.0,Pseu,4.0
-125.468629473745,49.7123812478472,21.4,14.1,Tsug,4.0
-116.430438568813,51.0573735962663,12.5,87.0,Lari,4.0
-123.128679995104,52.0012199998519,5.9,10.1,Pseu,4.0
-124.26879000619,59.5253399974441,19.4,63.4,Pice,4.0
-119.895366995621,50.5994119997213,7.1,56.4,Pseu,4.0
-120.120497502799,50.8067298046881,20.8,34.6,Pinu,4.0
-127.903178574596,55.5675240485375,9.9,28.5,Popu,4.0
-115.847596997229,49.6766960034747,18.9,33.9,Pseu,4.0
-120.150090462469,50.8069244894525,7.1,56.4,Pseu,4.0
-122.458257305064,56.4683885501656,13.4,11.2,Pinu,4.0
-121.048904002184,51.7625120016583,3.6,31.2,Pseu,4.0
-122.016501509301,55.1899358069449,17.7,29.0,Abie,4.0
-115.105679992648,49.1109400028038,6.3,7.0,Pseu,4.0
-118.059143993675,49.4913890023275,20.4,23.8,Pseu,4.0
-117.07238188857,50.1880565186643,15.1,52.4,Pseu,4.0
-120.540764971166,50.8368954538902,23.4,30.5,Pseu,4.0
-121.181941983454,50.2186794319754,24.0,0.0,Pinu,4.0
-121.578166961034,50.2118129748804,23.9,0.0,Pseu,4.0
-121.050996002435,52.9669549965691,14.9,93.5,Abie,4.0
-119.694514298601,49.3176564686682,22.8,21.2,Pseu,4.0
-125.953407464795,50.1396144674854,14.5,62.6,Abie,4.0
-115.508033429064,50.1304240836412,21.2,15.6,Pseu,4.0
-123.884483998642,48.4498200003969,12.3,12.2,Pseu,4.0
-121.56076000033,55.6999699982526,13.5,36.0,Popu,4.0
-120.372251994352,52.5619290007719,15.5,55.0,Pice,4.0
-123.080720006578,52.4610629980248,-4.1,67.2,Pinu,4.0
-118.284439029754,51.5381057970253,18.9,84.0,Pice,4.0
-120.250732995558,59.8499850001308,19.7,21.8,Pice,4.0
-120.137091959775,58.3398862511614,8.7,11.0,Pice,4.0
-125.011987997087,52.8911680038762,5.9,10.1,Pinu,4.0
-120.86905999827,55.8223799955022,16.9,11.8,Popu,4.0
-119.603408881295,49.1089066578604,26.4,0.0,Pinu,4.0
-123.751148995359,53.7322620020799,11.6,21.4,Pinu,4.0
-122.489550001476,53.7477400042737,17.6,23.9,Pinu,4.0
-121.288471215332,50.5466119452061,10.7,0.0,Popu,4.0
-122.965349996294,58.7737199981015,9.4,12.2,Pice,4.0
